customer_id,full_name,email,phone,postcode,region,property_type,package,monthly_charges,contract_type,tenure_months,install_date,payment_method,nps_score,support_tickets,churn
10285,Harry Green,harry.green56@yahoo.co.uk,07398554743,MK22 4TZ,Buckinghamshire,Detached,Fibre 100,34.39,Monthly,18,2025-01-20,Credit Card,0,0,No
10360,Poppy Patel,poppy.patel36@gmail.com,07708272359,OX39 7BQ,Hampshire,Farmhouse,Fibre 300,44.48,Monthly,61,2020-11-14,Credit Card,4,0,No
10354,Poppy Jones,poppy.jones96@outlook.com,07891775662,OX24 7HL,Gloucestershire,Detached,Fibre 300,43.53,24-month,51,2022-01-08,Credit Card,2,0,No
10611,Harry Walker,harry.walker93@yahoo.co.uk,07725629269,ABCDE,Buckinghamshire,Detached,Fibre 300,44.55,24-month,69,2020-09-23,Credit Card,5,2,No
10278,Grace Wilson,grace.wilson63@outlook.com,07728813770,SN36 6EZ,Hampshire,Detached,Fibre 300,43.84,24-month,65,2022-01-17,Direct Debit,1,2,No
10012,Amelia Taylor,amelia.taylor48@gmail.com,07982620450,MK14 4EQ,Hampshire,Bungalow,Fibre 300,48.24,Monthly,70,2021-03-14,Direct Debit,2,2,Yes
10182,Freya Thomas,freya.thomas51@btinternet.com,07004908240,NN15 4PA,Northamptonshire,Bungalow,Fibre 500,56.57,24-month,58,2024-03-04,Direct Debit,,2,No
10368,Harry Williams,harry.williams59@gmail.com,07911244211,RG24 4RE,Berkshire,Detached,Fibre 100,30.89,12-month,14,2025-02-07,Bank Transfer,6,3,No
10527,Amelia Smith,john.smith,07827496804,GL45 9UG,Berkshire,Cottage,Fibre 300,48.96,Monthly,4,2022-10-11,Credit Card,1,0,No
10643,George Wilson,george.wilson36@btinternet.com,07882089348,SO35 9JZ,OXFORDSHIRE,Farmhouse,Fibre 500,53.95,12-month,32,2023-08-05,Bank Transfer,7,0,Yes
10223,Noah Thomas,noah.thomas20@gmail.com,07772200543,SO17 6ZT,Oxfordshire,Detached,Fibre 100,33.17,24-month,25,2021-03-26,Direct Debit,7,0,N
10599,Poppy Walker,poppy.walker49@gmail.com,07809414915,OX30 7GW,Cambridgeshire,Bungalow,Fibre 100,34.64,24-month,7,2023-11-05,Direct Debit,5,1,No
10765,Emily Clarke,,07032655132,RG27 2TZ,NORTHAMPTONSHIRE,Terraced,Fibre 900,66.89,24-month,24,2021-05-12,Bank Transfer,5,2,No
10706,Emily Hughes,emily.hughes1@btinternet.com,07002687644,SO32 7NY,Berkshire,Bungalow,Fibre 900,66.14,12-month,37,2020-07-27,Direct Debit,6,2,Yes
10570,Emily Williams,emily.williams55@outlook.com,07078197543,RG13 5UR,Northamptonshire,Semi-detached,Fibre 500,56.35,12-month,36,25/01/2021,Direct Debit,10,5,Yes
10486,Amelia Williams,amelia.williams91@btinternet.com,07282709081,NN19 2QG,Wiltshire,Detached,Fibre 500,£56.47,24-month,23,2021-10-11,Credit Card,10,3,Yes
10465,Sophie Wright,sophie.wright84@btinternet.com,07431670450,SN16 3YA,Wiltshire,Bungalow,Fibre 500,54.08,24-month,9,2023-01-02,Bank Transfer,3,1,No
10932,Poppy Wood,poppy.wood56@gmail.com,07115866861,GL37 8RT,Buckinghamshire,Bungalow,Fibre 300,48.14,24-month,62,2021-11-07,Direct Debit,6,0,Yes
10636,Jack Davies,jack.davies6@outlook.com,07499809497,,Gloucestershire,Semi-detached,Fibre 100,31.23,12-month,41,2025-02-27,Credit Card,6,1,No
10176,Lily Roberts,lily.roberts86@gmail.com,07313650249,GL26 4AB,Berkshire,Terraced,Fibre 300,£47.16,12-month,47,2020-04-06,Credit Card,1,2,No
10695,George Davies,george.davies17@btinternet.com,07966563370,GL18 1BQ,Wiltshire,Farmhouse,Fibre 900,69.52,Monthly,60,2020-06-11,Bank Transfer,8,0,No
10655,Isla Patel,isla.patel72@outlook.com,07862175080,GL39 7JB,Northamptonshire,Cottage,Fibre 300,47.99,Monthly,4,2020-07-20,Direct Debit,5,0,No
10613,Olivia Taylor,olivia.taylor40@btinternet.com,07154715531,CB47 3QZ,Cambridgeshire,Farmhouse,Fibre 500,56.32,24-month,27,2020-04-26,Credit Card,7,2,No
10456,William Roberts,william.roberts14@btinternet.com,07493925236,SN11 3PW,Berkshire,Terraced,Fibre 500,57.16,12-month,68,2025-05-08,Credit Card,7,1,No
10544,Isla Edwards,isla.edwards18@btinternet.com,07047876886,RG42 9QZ,Hampshire,Cottage,Fibre 100,31.65,12-month,9,2021-09-28,Credit Card,2,0,No
10393,Charlie Hall,charlie.hall15@yahoo.co.uk,07017590251,RG25 3YX,Cambridgeshire,Semi-detached,Fibre 100,29.76,12-month,8,2025-05-08,Direct Debit,2,3,No
10163,Charlie Hughes,charlie.hughes53@outlook.com,07818184518,NN35 5TR,Berkshire,Semi-detached,Fibre 100,33.29,12-month,34,2025-08-19,Direct Debit,7,0,No
10248,Olivia Clarke,olivia.clarke35@btinternet.com,07079056965,GL32 2HP,Berkshire,Bungalow,Fibre 900,68.67,24-month,66,2022-03-20,Credit Card,5,3,No
10662,Harry Taylor,harry.taylor58@gmail.com,07851699497,OX34 1QX,Cambridgeshire,Farmhouse,Fibre 300,-10.0,Monthly,37,2022-09-05,Credit Card,8,3,No
10920,Harry Williams,harry.williams90@gmail.com,07578061902,SN16 2ER,Berkshire,Terraced,Fibre 100,31.82,12-month,21,2020-07-21,Credit Card,10,3,No
10997,Olivia Davies,olivia.davies10@btinternet.com,07199899651,OX 99,Cambridgeshire,Terraced,Fibre 500,59.72,12-month,47,2023-07-03,Credit Card,4,5,Yes
10375,Ava Jones,ava.jones42@gmail.com,07632135800,,Gloucestershire,Cottage,Fibre 100,30.3,24-month,18,2023-05-23,Direct Debit,2,5,No
10412,Lily Smith,lily.smith74@yahoo.co.uk,07678274117,SO32 5DF,Northamptonshire,Terraced,Fibre 500,57.67,12-month,27,2020-12-26,Direct Debit,1,2,No
10074,William Walker,william.walker24@gmail.com,07275304637,NN22 5YY,Oxfordshire,Cottage,Fibre 100,32.57,24-month,52,2021-01-22,Direct Debit,7,1,No
10916,Isla Brown,isla.brown77@outlook.com,07220416782,GL23 4YG,Hampshire,Farmhouse,Fibre 900,67.22,12-month,38,2020-07-08,Direct Debit,5,0,No
10113,Harry Smith,harry.smith17@btinternet.com,07151070296,SO32 1RS,Wiltshire,Cottage,Fibre 100,29.49,Monthly,26,2022-05-15,Direct Debit,,1,no
10500,George Green,george.green22@btinternet.com,07095799270,,Buckinghamshire,Detached,Fibre 900,64.23,24-month,49,2022-11-13,Direct Debit,1,1,No
10585,Ava Hall,ava.hall28@btinternet.com,07144170646,SN23 6NB,Wiltshire,Farmhouse,Fibre 300,48.51,24-month,48,2025-06-11,Bank Transfer,,0,No
10114,Lily Hall,lily.hall36@gmail.com,07626383806,MK31 9UQ,Buckinghamshire,Farmhouse,Fibre 900,64.88,Monthly,8,2022-10-08,Direct Debit,4,0,Yes
10417,Charlie Taylor,charlie.taylor84@gmail.com,07083583286,CB19 3QP,Hampshire,Semi-detached,Fibre 500,56.86,Monthly,46,2020-01-28,Direct Debit,8,0,Yes
10089,Sophie Turner,a@b,07466183982,SO11 3LN,Northamptonshire,Farmhouse,Fibre 100,29.01,Monthly,42,2023-05-14,Credit Card,7,0,No
10958,Ava Clarke,ava.clarke61@outlook.com,07281673374,,Berkshire,Cottage,Fibre 100,34.73,24-month,54,2025-12-06,Credit Card,4,0,No
10901,George Jones,george.jones10@outlook.com,07607917913,SO4 2PU,Gloucestershire,Terraced,Fibre 300,49.18,12-month,41,2020-04-05,Bank Transfer,1,1,No
10633,William Jones,william.jones32@gmail.com,123,NN32 5HR,Wiltshire,Detached,Fibre 900,67.92,Monthly,58,2020-10-14,Direct Debit,5,2,Yes
10677,Freya Jones,freya.jones92@btinternet.com,07774037842,CB43 4YN,Northamptonshire,Bungalow,Fibre 100,32.88,12-month,70,2021-01-01,Credit Card,7,5,Yes
10011,Amelia Williams,amelia.williams96@gmail.com,07824493534,RG17 1DS,Northamptonshire,Detached,Fibre 500,53.01,Monthly,15,2025-05-06,Bank Transfer,7,3,No
10396,Freya Brown,freya.brown5@gmail.com,07564350238,MK49 1JU,Gloucestershire,Bungalow,Fibre 900,69.32,24-month,34,2020-06-03,Credit Card,9,0,Yes
10557,Jack Edwards,jack.edwards14@gmail.com,07783325848,SO34 4SB,Berkshire,Terraced,Fibre 500,57.13,12-month,44,2024-08-02,Credit Card,5,0,Yes
10042,George Thomas,george.thomas59@yahoo.co.uk,07896118367,CB27 6TR,Hampshire,Terraced,Fibre 500,53.66,12-month,-1,2022-11-09,Credit Card,2,5,yes
10167,Lily Edwards,lily.edwards64@outlook.com,07636556472,SN37 4EL,Cambridgeshire,Bungalow,Fibre 500,56.02,12-month,47,2021-03-26,Bank Transfer,2,5,No
10416,Freya Walker,,07766404735,OX 99,Wiltshire,Bungalow,Fibre 500,54.43,24-month,41,2020-10-20,Credit Card,2,0,No
10787,George Green,george.green2@btinternet.com,07335084243,GL40 9JY,Wiltshire,Cottage,Fibre 100,31.78,12-month,1,2024-02-08,Direct Debit,0,1,No
10426,Emily Wood,emily.wood49@btinternet.com,07675485819,OX 99,Berkshire,Farmhouse,Fibre 100,-10.0,12-month,31,Feb 2025,Credit Card,10,2,No
10917,Amelia Davies,amelia.davies39@gmail.com,07850220619,OX7 4JH,Buckinghamshire,Bungalow,Fibre 300,44.57,24-month,65,2023-02-20,Direct Debit,0,0,No
10420,Sophie Turner,sophie.turner74@outlook.com,07063757914,MK10 2EX,  Wiltshire ,Semi-detached,Fibre 100,34.04,12-month,58,2024-04-03,Direct Debit,6,5,No
10714,Freya Smith,freya.smith91@yahoo.co.uk,07294690217,RG19 2TL,Cambridgeshire,Detached,Fibre 100,30.1,12-month,71,2020-03-08,Bank Transfer,5,0,No
10731,George Wood,george.wood92@outlook.com,07921883527,GL34 8PA,Hampshire,Farmhouse,Fibre 300,46.44,Monthly,26,2025-01-14,Bank Transfer,5,0,No
10257,Oliver Wilson,oliver.wilson77@btinternet.com,07421529108,SO30 8EJ,Cambridgeshire,Semi-detached,Fibre 100,34.61,12-month,52,2022-12-16,Credit Card,2,3,No
10335,Lily Roberts,,07963480797,,Buckinghamshire,Cottage,Fibre 500,£55.47,Monthly,28,2022-12-06,Credit Card,5,0,No
10015,Grace Walker,grace.walker25@outlook.com,07662994680,NN19 4SY,Buckinghamshire,Farmhouse,Fibre 900,66.08,24-month,38,2021-09-16,Bank Transfer,2,0,No
10657,Harry Patel,harry.patel2@gmail.com,07539128788,NN35 7ZY,Hampshire,Bungalow,Fibre 300,46.68,Monthly,58,2025-10-02,Credit Card,5,5,No
10324,Ava Jones,ava.jones39@btinternet.com,07208656756,SO5 9NN,Cambridgeshire,Terraced,Fibre 300,48.98,12-month,63,2020-03-11,Bank Transfer,0,1,Yes
10789,Jack Smith,jack.smith54@btinternet.com,07427896157,CB36 6PE,Wiltshire,Bungalow,Fibre 100,33.38,12-month,36,2023-06-26,Direct Debit,2,1,No
10222,George Evans,george.evans53@btinternet.com,07329092791,NN23 7AX,Cambridgeshire,Semi-detached,Fibre 300,43.81,24-month,35,12/10/2020,Bank Transfer,8,1,Yes
10179,Poppy Roberts,poppy.roberts15@yahoo.co.uk,07181022031,RG13 2BY,Hampshire,Terraced,Fibre 500,56.42,24-month,53,2025-10-09,Direct Debit,5,1,No
10099,Jack Roberts,jack.roberts18@gmail.com,07604223253,SO32 3YL,Hampshire,Farmhouse,Fibre 500,56.15,24-month,35,2020-07-17,Bank Transfer,,2,Yes
10521,Henry Jones,henry.jones93@yahoo.co.uk,07734043370,OX37 7XU,Cambridgeshire,Terraced,Fibre 100,33.93,Monthly,36,2022-06-03,Bank Transfer,5,5,Yes
10022,Sophie Turner,sophie.turner65@gmail.com,07506716572,SO12 9LZ,Berkshire,Farmhouse,Fibre 900,66.04,24-month,48,2024-05-11,Direct Debit,1,1,Yes
10356,Amelia Walker,amelia.walker65@gmail.com,07209679042,SN44 8DD,Cambridgeshire,Semi-detached,Fibre 900,68.64,24-month,65,2021-12-06,Bank Transfer,8,2,Yes
10696,James Williams,james.williams9@outlook.com,07425731609,NN15 2HR,Gloucestershire,Farmhouse,Fibre 900,69.94,Monthly,23,2021-02-07,Credit Card,9,2,No
10896,James Patel,james.patel49@outlook.com,07072014896,RG36 1XF,Hampshire,Terraced,Fibre 300,44.92,Monthly,61,2020-03-04,Credit Card,6,1,No
10340,Emily Brown,no-at-sign.com,07635020005,CB19 8LZ,Gloucestershire,Farmhouse,Fibre 500,54.28,12-month,47,2022-06-10,Direct Debit,1,0,No
10431,Emily Jones,emily.jones36@outlook.com,07295633432,NN17 8LD,Berkshire,Cottage,Fibre 900,67.04,12-month,37,2025-09-15,Bank Transfer,10,0,No
10576,Thomas Jones,thomas.jones5@outlook.com,07135462127,SO1 3QB,Wiltshire,Terraced,Fibre 900,68.89,12-month,29,2020-02-25,Direct Debit,3,0,1
10867,Poppy Thomas,no-at-sign.com,07158925849,OX30 4NF,Oxfordshire,Semi-detached,Fibre 500,53.66,24-month,-1,2023-11-15,Credit Card,4,3,Yes
10203,Freya Wright,freya.wright91@outlook.com,07493214958,RG4 3AU,Oxfordshire,Detached,Fibre 500,55.68,Monthly,35,2023-07-06,Bank Transfer,9,5,No
10736,Jack Wilson,jack.wilson52@outlook.com,07270664890,OX35 3LX,Northamptonshire,Cottage,Fibre 100,31.63,Monthly,5,2020-09-18,Bank Transfer,8,1,No
10093,Sophie Green,sophie.green45@outlook.com,07071461125,NN22 8HW,Berkshire,Cottage,Fibre 900,66.32,12-month,,2025-12-15,Credit Card,1,1,No
10583,Freya Jones,freya.jones27@btinternet.com,07369987950,SN9 2BL,Oxfordshire,Detached,Fibre 900,69.05,12-month,7,2024-02-18,Bank Transfer,0,1,0
10068,Poppy Roberts,poppy.roberts91@btinternet.com,07947055169,NN47 1ZU,Northamptonshire,Terraced,Fibre 500,58.47,24-month,65,2024-04-24,Direct Debit,9,5,No
10650,Jack Davies,jack.davies55@gmail.com,07235466226,MK45 5BE,Hampshire,Terraced,Fibre 300,45.33,24-month,65,2022-04-02,Direct Debit,10,3,No
10284,George Wright,george.wright72@btinternet.com,07700794200,RG18 5RQ,Cambridgeshire,Bungalow,Fibre 300,48.87,12-month,32,2020-03-24,Bank Transfer,9,0,No
10836,Harry Evans,harry.evans13@btinternet.com,07007773217,MK4 4SD,Wiltshire,Detached,Fibre 900,64.02,12-month,,2024-12-27,Bank Transfer,9,0,No
10434,Ava Thomas,ava.thomas87@btinternet.com,07640381664,SO38 1GW,Wiltshire,Cottage,Fibre 500,59.2,24-month,44,2024-04-19,Direct Debit,2,2,No
10153,James Wood,james.wood5@outlook.com,07848872563,NN9 8WW,Gloucestershire,Farmhouse,Fibre 100,30.54,Monthly,52,2025-04-28,Bank Transfer,10,0,No
10075,Charlie Wood,charlie.wood48@yahoo.co.uk,07933272795,SO45 9UX,Cambridgeshire,Semi-detached,Fibre 500,-29.99,24-month,16,2020-09-15,Bank Transfer,5,0,no
10761,Isla Hall,isla.hall5@gmail.com,07346861630,RG1 3XR,Berkshire,Terraced,Fibre 100,32.56,Monthly,14,2021-01-02,Bank Transfer,5,1,Yes
10446,Emily Smith,emily.smith88@outlook.com,07169666309,CB9 9DZ,HAMPSHIRE,Detached,Fibre 500,55.27,Monthly,60,2021-10-21,Credit Card,10,0,No
10188,Amelia Smith,amelia.smith49@outlook.com,07815798123,OX 99,Northamptonshire,Cottage,Fibre 500,£56.42,24-month,50,2021-01-12,Bank Transfer,5,2,No
10271,Noah Wilson,noah.wilson64@btinternet.com,07433800545,SN12 9BD,Buckinghamshire,Farmhouse,Fibre 900,63.79,Monthly,13,2020-09-08,Credit Card,4,2,No
10236,Olivia Roberts,olivia.roberts29@btinternet.com,07002447146,SN32 4AE,Northamptonshire,Farmhouse,Fibre 500,59.95,Monthly,64,2024-12-12,Bank Transfer,7,3,No
10487,Amelia Turner,amelia.turner47@outlook.com,07237360507,GL34 2PW,Hampshire,Bungalow,Fibre 100,32.49,12-month,44,2022-03-15,Direct Debit,4,3,Yes
10559,Oliver Turner,oliver.turner99@yahoo.co.uk,07907938841,CB25 9PG,Cambridgeshire,Detached,Fibre 900,67.79,Monthly,3,2022-11-08,Credit Card,0,0,No
10117,Henry Brown,henry.brown18@yahoo.co.uk,07267528953,SN25 5NF,Wiltshire,Terraced,Fibre 500,53.0,24-month,39,2024-07-28,Bank Transfer,0,0,No
10851,Grace Walker,grace.walker25@outlook.com,07597487680,MK44 8BG,Cambridgeshire,Terraced,Fibre 900,67.85,12-month,16,2025-02-18,Credit Card,3,0,No
10512,Poppy Edwards,,07388436604,NN14 3NA,Oxfordshire,Terraced,Fibre 100,32.5,12-month,38,2020-06-15,Direct Debit,7,3,No
10578,Charlie Turner,charlie.turner89@gmail.com,07203818769,SN4 9GX,Cambridgeshire,Semi-detached,Fibre 900,64.67,Monthly,12,2024-10-18,Direct Debit,3,0,No
10827,Isla Patel,isla.patel2@outlook.com,07808203917,OX41 3SH,Northamptonshire,Cottage,Fibre 900,64.88,12-month,51,2024-07-21,Bank Transfer,,1,1
10126,William Hughes,william.hughes26@outlook.com,07030705345,RG33 7EA,Cambridgeshire,Cottage,Fibre 100,31.41,12-month,23,2021-08-19,Bank Transfer,5,2,No
10116,Lily Jones,lily.jones78@outlook.com,07308705932,MK46 3PB,Oxfordshire,Semi-detached,Fibre 100,32.1,Monthly,8,2020-09-28,Credit Card,1,2,Yes
10473,Grace Green,grace.green10@yahoo.co.uk,07342619237,SN44 5PA,Gloucestershire,Bungalow,Fibre 300,45.17,Monthly,32,2025-10-16,Direct Debit,10,5,No
10723,Lily Patel,lily.patel46@outlook.com,07920616581,SN39 3AQ,Wiltshire,Semi-detached,Fibre 500,57.14,Monthly,22,2020-06-28,Credit Card,3,0,No
10057,George Jones,george.jones83@yahoo.co.uk,07277221704,CB3 4BP,Northamptonshire,Bungalow,Fibre 500,55.78,24-month,70,2023-05-02,Bank Transfer,3,1,1
10704,Freya Hughes,freya.hughes73@gmail.com,07873126773,GL39 3FT,Hampshire,Terraced,Fibre 900,68.34,12-month,52,2022-12-19,Bank Transfer,8,5,Yes
10948,Emily Smith,emily.smith95@yahoo.co.uk,07805014171,SO22 8XY,Cambridgeshire,Bungalow,Fibre 300,43.48,Monthly,72,2024-06-28,Credit Card,5,0,N
10369,Thomas Wilson,thomas.wilson23@gmail.com,07990155799,OX11 9LE,Cambridgeshire,Bungalow,Fibre 300,43.2,Monthly,39,2024-09-25,Direct Debit,,2,No
10268,Ava Hall,,07727601227,RG31 1TY,Cambridgeshire,Semi-detached,Fibre 300,45.05,12-month,12,2020-06-01,Direct Debit,10,3,Yes
10046,Grace Brown,grace.brown6@yahoo.co.uk,07369003432,NN19 6EA,Berkshire,Terraced,Fibre 500,56.0,Monthly,63,2023-09-23,Direct Debit,8,2,No
10349,Olivia Edwards,olivia.edwards68@btinternet.com,07592624945,OX 99,Gloucestershire,Detached,Fibre 300,49.02,Monthly,-1,2025-03-11,Direct Debit,6,5,Yes
10195,Isla Brown,isla.brown80@gmail.com,07407778097,CB14 8TS,Berkshire,Detached,Fibre 300,47.2,Monthly,26,2021-09-09,Bank Transfer,11,1,No
10102,Lily Taylor,lily.taylor2@btinternet.com,07051627136,GL47 2EP,Buckinghamshire,Cottage,Fibre 300,43.95,Monthly,29,2025-11-05,Direct Debit,8,0,No
10868,Sophie Edwards,sophie.edwards9@yahoo.co.uk,07864823088,SN39 6WR,Northamptonshire,Detached,Fibre 500,56.98,Monthly,15,2021-11-25,Direct Debit,2,3,No
10721,Isla Smith,isla.smith19@outlook.com,07162654963,CB48 1XH,Cambridgeshire,Cottage,Fibre 500,55.05,12-month,38,2020-05-17,Bank Transfer,7,2,No
10767,James Wood,james.wood34@btinternet.com,07083781919,OX32 5ZY,Wiltshire,Detached,Fibre 500,56.05,Monthly,40,2020-07-19,Bank Transfer,8,1,Yes
10263,Poppy Clarke,poppy.clarke7@outlook.com,07450189616,NN12 4RD,Oxfordshire,Semi-detached,Fibre 500,54.13,12-month,17,2022-11-25,Bank Transfer,2,0,No
10443,Harry Edwards,harry.edwards82@btinternet.com,07958678055,MK23 8FT,Berkshire,Semi-detached,Fibre 500,56.72,Monthly,59,2025-07-09,Credit Card,0,0,Yes
10705,Sophie Davies,sophie.davies15@outlook.com,07916543089,MK12 4EF,Oxfordshire,Semi-detached,Fibre 300,43.84,Monthly,,2022-01-25,Credit Card,7,3,yes
10304,Henry Jones,henry.jones45@btinternet.com,07469263296,RG25 3YE,Hampshire,Terraced,Fibre 100,34.61,Monthly,37,2021-05-21,Bank Transfer,4,0,No
10341,Jack Wright,jack.wright31@yahoo.co.uk,07439611291,OX38 4HT,GLOUCESTERSHIRE,Detached,Fibre 500,59.58,24-month,68,2022-05-24,Credit Card,3,0,No
10626,Amelia Evans,amelia.evans53@btinternet.com,07720191116,SO7 3GB,Gloucestershire,Bungalow,Fibre 300,48.04,12-month,16,2021-12-11,Bank Transfer,8,5,No
10743,Olivia Walker,olivia.walker47@gmail.com,07491477447,CB49 6HQ,Wiltshire,Cottage,Fibre 100,31.06,24-month,68,2025-12-28,Bank Transfer,4,0,Yes
10149,Freya Smith,freya.smith46@gmail.com,123,SO43 1UG,Cambridgeshire,Semi-detached,Fibre 100,33.22,24-month,6,2022-11-05,Credit Card,10,2,No
10124,George Williams,george.williams37@gmail.com,07856467997,OX12 5RF,Hampshire,Detached,Fibre 100,30.76,12-month,14,2025-04-02,Bank Transfer,7,1,yes
10817,Freya Taylor,freya.taylor40@gmail.com,07761437884,NN14 8BR,Hampshire,Detached,Fibre 500,56.79,12-month,55,2025-06-14,Credit Card,6,5,No
10855,Freya Davies,freya.davies92@gmail.com,123,RG29 8TH,Cambridgeshire,Detached,Fibre 100,£30.89,24-month,4,2024-12-02,Credit Card,6,1,Yes
10050,Henry Evans,henry.evans8@outlook.com,07715182037,RG34 9ZG,  Buckinghamshire ,Cottage,Fibre 500,59.42,12-month,61,2023-06-22,Bank Transfer,0,2,No
10353,Jack Clarke,jack.clarke20@gmail.com,07009282066,RG36 5YW,Northamptonshire,Terraced,Fibre 100,29.58,Monthly,37,2022-02-17,Credit Card,,1,Yes
10966,Isla Taylor,isla.taylor32@gmail.com,07346018422,OX7 4XX,Wiltshire,Cottage,Fibre 100,33.56,Monthly,41,2020-09-24,Direct Debit,10,0,Yes
10142,Amelia Green,amelia.green54@btinternet.com,07934654722,SO39 9NX,Buckinghamshire,Terraced,Fibre 500,58.15,24-month,65,Apr 2025,Direct Debit,9,1,No
10470,Oliver Walker,oliver.walker85@btinternet.com,07158415608,SN7 4TE,Gloucestershire,Bungalow,Fibre 900,67.98,Monthly,71,2022-05-15,Credit Card,8,0,no
10399,George Edwards,george.edwards85@gmail.com,07114837537,NN24 9NJ,Northamptonshire,Cottage,Fibre 900,67.87,24-month,62,2020-01-12,Credit Card,9,5,No
10653,Isla Jones,isla.jones30@yahoo.co.uk,07xx,,Northamptonshire,Bungalow,Fibre 300,44.21,Monthly,68,2020-11-18,Bank Transfer,3,2,No
10320,Poppy Patel,poppy.patel55@yahoo.co.uk,07716493289,OX9 8DN,Berkshire,Semi-detached,Fibre 900,69.26,Monthly,11,2023-11-18,Direct Debit,3,1,No
10019,James Wright,james.wright69@btinternet.com,07893734670,SO22 7GT,Wiltshire,Bungalow,Fibre 500,56.73,12-month,50,2024-10-22,Direct Debit,1,3,No
10842,Poppy Edwards,poppy.edwards29@yahoo.co.uk,07113266115,NN36 6XB,Buckinghamshire,Semi-detached,Fibre 100,33.59,Monthly,70,2021-11-04,Direct Debit,9,3,No
10946,Grace Patel,grace.patel62@btinternet.com,07628836368,MK2 2RG,Berkshire,Farmhouse,Fibre 100,29.19,Monthly,66,2021-07-14,Credit Card,7,0,No
10841,Poppy Evans,poppy.evans93@yahoo.co.uk,07623039744,OX33 9BS,Berkshire,Detached,Fibre 300,46.53,24-month,31,2024-08-02,Bank Transfer,2,0,No
10407,Jack Brown,jack.brown47@btinternet.com,07158815793,RG27 4YF,Cambridgeshire,Farmhouse,Fibre 300,47.71,24-month,57,Oct 2021,Credit Card,5,2,No
10537,Amelia Walker,amelia.walker31@btinternet.com,07339994853,SN2 9YP,Cambridgeshire,Semi-detached,Fibre 500,58.63,12-month,37,2021-09-20,Direct Debit,2,0,No
10879,Henry Hall,henry.hall27@btinternet.com,07446746215,MK35 5DU,Northamptonshire,Terraced,Fibre 900,69.51,24-month,4,2020-07-03,Credit Card,0,2,No
10038,Amelia Davies,amelia.davies79@yahoo.co.uk,07317461200,NN32 2EJ,Wiltshire,Farmhouse,Fibre 900,£66.17,24-month,4,2025-12-18,Credit Card,9,0,Yes
10175,Olivia Thomas,olivia.thomas24@btinternet.com,07346013673,OX13 8EW,Cambridgeshire,Farmhouse,Fibre 900,65.71,12-month,10,2022-03-21,Bank Transfer,0,0,No
10245,Harry Wood,harry.wood38@outlook.com,07778485880,OX28 2RT,Buckinghamshire,Farmhouse,Fibre 900,66.09,Monthly,60,2020-03-18,Bank Transfer,4,0,no
10937,Emily Roberts,,07777196199,RG7 7QZ,Hampshire,Cottage,Fibre 900,68.39,12-month,28,2023-07-10,Direct Debit,9,3,No
10697,George Wood,george.wood77@gmail.com,07297352595,CB16 3GF,Berkshire,Semi-detached,Fibre 900,67.89,Monthly,23,2024-10-20,Direct Debit,0,1,No
10785,Lily Walker,lily.walker54@btinternet.com,07810248085,MK30 9BA,Wiltshire,Terraced,Fibre 300,44.79,12-month,6,2021-03-07,Credit Card,2,0,No
10893,Grace Roberts,grace.roberts48@btinternet.com,07336952474,SO28 6JP,Cambridgeshire,Bungalow,Fibre 100,32.05,24-month,35,2025-07-05,Bank Transfer,9,2,no
10154,Thomas Wilson,thomas.wilson46@btinternet.com,07037314530,CB34 6RU,Berkshire,Detached,Fibre 300,43.27,24-month,19,2022-02-23,Bank Transfer,10,1,No
10287,Harry Edwards,harry.edwards64@outlook.com,07504793036,GL18 9UG,Cambridgeshire,Terraced,Fibre 500,£58.16,24-month,29,2025-10-19,Direct Debit,1,0,No
10630,Olivia Wilson,olivia.wilson56@gmail.com,07690632248,GL22 6LG,Oxfordshire,Semi-detached,Fibre 100,32.9,12-month,57,2020-04-02,Direct Debit,0,2,Yes
10569,Charlie Wood,charlie.wood82@outlook.com,07236533774,SO4 5AS,Berkshire,Semi-detached,Fibre 500,53.42,Monthly,57,2025-08-17,Credit Card,99,3,N
10774,Thomas Smith,thomas.smith21@gmail.com,07918285181,SO5 3PQ,Oxfordshire,Cottage,Fibre 100,32.65,12-month,38,2020-01-02,Credit Card,9,0,No
10017,William Clarke,,07727889579,SO36 8GU,Berkshire,Cottage,Fibre 100,33.25,24-month,72,2022-09-16,Bank Transfer,3,1,Yes
10127,Oliver Taylor,oliver.taylor7@btinternet.com,07293333468,OX44 1UF,Wiltshire,Bungalow,Fibre 500,58.6,Monthly,4,2022-10-26,Credit Card,10,1,Yes
10322,Ava Thomas,ava.thomas15@gmail.com,07159319525,SO37 1NB,Cambridgeshire,Farmhouse,Fibre 100,34.85,12-month,38,2022-11-26,Direct Debit,8,1,No
10255,Harry Patel,a@b,07612481569,MK30 1BG,Berkshire,Terraced,Fibre 900,63.94,12-month,53,2021-11-10,Credit Card,9,0,No
10992,Emily Wood,emily.wood59@btinternet.com,07586703656,,Northamptonshire,Cottage,Fibre 500,57.75,Monthly,19,2025-10-09,Credit Card,8,3,No
10973,Jack Edwards,jack.edwards6@gmail.com,07406291187,,Berkshire,Detached,Fibre 300,46.62,Monthly,36,2020-09-04,Credit Card,9,3,0
10190,George Roberts,george.roberts84@outlook.com,07925188125,SN47 1PS,Hampshire,Cottage,Fibre 300,46.09,24-month,56,2025-05-05,Direct Debit,11,0,N
